userId,query,tutorId,rerank_score,price,rating,position,label
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Computer teacher for introduction level,205,0.4069515,190000,5.0,5,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Computer teacher for introduction level,225,0.4069515,190000,5.0,6,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Computer teacher for introduction level,213,0.39855453,190000,5.0,7,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Computer teacher for introduction level,217,0.38497746,185000,4.9,8,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Computer teacher for introduction level,221,0.3817606,190000,5.0,9,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Computer teacher for introduction level,201,0.3795086,170000,4.8,10,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,IELTS online tutor advanced (7.0+),450,0.0,50000,4.1,1,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,159,0.8675695,185000,4.9,1,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,181,0.8583133,170000,4.9,2,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,173,0.8392785,175000,4.9,3,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,163,0.7995743,170000,4.7,4,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,169,0.74562174,160000,4.8,5,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,353,0.7381849,170000,4.7,6,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,379,0.7381849,170000,4.7,7,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,185,0.7200519,195000,5.0,8,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,193,0.71752554,190000,5.0,9,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for programming fundamentals level,205,0.7148858,190000,5.0,10,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,252,0.98738647,140000,4.6,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,255,0.8674828,115000,4.5,2,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,291,0.865945,90000,4.5,3,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,303,0.595326,90000,4.5,4,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,478,0.58252555,145000,4.1,5,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,98,0.5752161,85000,4.6,6,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,442,0.549885,145000,4.1,7,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,460,0.549885,145000,4.1,8,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,424,0.51975524,145000,4.1,9,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,find Algebra tutor for intermediate learners,413,0.5179671,90000,4.1,10,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer online tutor introduction,209,0.4,185000,4.9,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer online tutor introduction,217,0.10909091,185000,4.9,2,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer online tutor introduction,221,0.08819462,190000,5.0,3,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer online tutor introduction,197,0.0,185000,4.9,4,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,IELTS private lessons beginner (4.0-5.0),166,0.0,120000,4.6,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer teacher for introduction level,150,0.6,125000,4.8,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer teacher for introduction level,88,0.4,70000,4.7,2,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,285,0.65272564,90000,3.7,1,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,450,0.59693444,50000,4.1,2,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,432,0.58186084,50000,4.1,3,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,468,0.574324,50000,4.1,4,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,417,0.45462236,115000,4.0,5,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,453,0.45462236,115000,4.0,6,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,435,0.43954873,115000,4.0,7,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,471,0.43954873,115000,4.0,8,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,127,0.42600456,80000,4.5,9,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,93,0.4060564,110000,4.5,10,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Math online tutor calculus,360,0.4,185000,4.2,1,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Math online tutor calculus,386,0.0,185000,4.2,2,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Math online tutor calculus,412,0.0,185000,4.2,3,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,325,0.992243,60000,4.5,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,303,0.798163,90000,4.5,2,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,64,0.7916436,90000,4.5,3,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,244,0.686327,85000,4.5,4,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,57,0.5702354,90000,4.5,5,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,37,0.55162257,60000,4.5,6,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,68,0.5353573,90000,4.5,7,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,187,0.5321143,125000,4.5,8,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,81,0.49699047,90000,4.5,9,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,26,0.49253532,60000,4.5,10,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,Algebra teacher for advanced level,239,0.0,190000,4.9,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,263,0.97828805,175000,4.8,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,279,0.95663375,180000,4.8,2,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,271,0.9294213,180000,4.8,3,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,247,0.8995292,170000,4.8,4,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,183,0.6787835,185000,4.8,5,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,167,0.66453767,175000,4.9,6,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,223,0.648336,160000,4.7,7,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,227,0.648336,160000,4.7,8,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,156,0.64323306,190000,5.0,9,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for advanced learners,195,0.630465,170000,4.8,10,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,Algebra online tutor basic,430,0.0,80000,4.5,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,Algebra online tutor basic,448,0.0,80000,4.5,2,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,Algebra online tutor basic,466,0.0,80000,4.5,3,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Computer private lessons introduction,217,0.4,185000,4.9,1,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Computer private lessons introduction,221,0.3489202,190000,5.0,2,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Computer private lessons introduction,197,0.13333334,185000,4.9,3,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Computer private lessons introduction,209,0.0,185000,4.9,4,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math teacher for geometry level,350,0.4,150000,3.7,1,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math teacher for geometry level,376,0.1,150000,3.7,2,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math teacher for geometry level,402,0.0,150000,3.7,3,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Computer teacher for introduction level,189,0.7082607,180000,4.9,1,1
